28;;;;
36;;;;
40;;;;
32;;;;
40;;;;
28;;;;
40;;;;
40;;;;
20;;;;
28;;;;
24;;;;
32;;;;
36;;;;
32;;;;
36;;;;
28;;;;
40;;;;
48;;;;
32;;;;
52;;;;
24;;;;
44;;;;
28;;;;
32;;;;
52;;;;
40;;;;
36;;;;
36;;;;
36;;;;
24;;;;
36;;;;
40;;;;
24;;;;
24;;;;
44;;;;
28;;;;
28;;;;
40;;;;
36;;;;
40;;;;
40;;;;
32;;;;
40;;;;
44;;;;
28;;;;
28;;;;
40;;;;
40;;;;
44;;;;
36;;;;
36;;;;
40;;;;
20;;;;
44;;;;
32;;;;
48;;;;
40;;;;
28;;;;
40;;;;
28;;;;
40;;;;
32;;;;
40;;;;
44;;;;
40;;;;
40;;;;
36;;;;
28;;;;
36;;;;
32;;;;
48;;;;
28;;;;
28;;;;
44;;;;
28;;;;
48;;;;
40;;;;
44;;;;
44;;;;
32;;;;
36;;;;
24;;;;
36;;;;
40;;;;
32;;;;
20;;;;
24;;;;
36;;;;
40;;;;
40;;;;
20;;;;
48;;;;
36;;;;
32;;;;
44;;;;
60;;;;
44;;;;
36;;;;
44;;;;
36;;;;
36;;;;
32;;;;
56;;;;
36;;;;
36;;;;
28;;;;
40;;;;
28;;;;
28;;;;
32;;;;
40;;;;
28;;;;
40;;;;
40;;;;
36;;;;
40;;;;
36;;;;
40;;;;
36;;;;
36;;;;
28;;;;
36;;;;
44;;;;
28;;;;
40;;;;
36;;;;
28;;;;
40;;;;
48;;;;
28;;;;
48;;;;
44;;;;
48;;;;
32;;;;
32;;;;
32;;;;
24;;;;
40;;;;
40;;;;
24;;;;
32;;;;
36;;;;
28;;;;
24;;;;
28;;;;
40;;;;
28;;;;
48;;;;
36;;;;
28;;;;
44;;;;
36;;;;
40;;;;
32;;;;
40;;;;
36;;;;
28;;;;
24;;;;
44;;;;
40;;;;
32;;;;
40;;;;
36;;;;
32;;;;
32;;;;
56;;;;
36;;;;
32;;;;
36;;;;
44;;;;
44;;;;
24;;;;
32;;;;
32;;;;
36;;;;
32;;;;
44;;;;
40;;;;
44;;;;
28;;;;
36;;;;
44;;;;
28;;;;
56;;;;
28;;;;
36;;;;
40;;;;
28;;;;
32;;;;
52;;;;
36;;;;
44;;;;
32;;;;
40;;;;
24;;;;
40;;;;
28;;;;
28;;;;
44;;;;
36;;;;
44;;;;
44;;;;
36;;;;
52;;;;
36;;;;
36;;;;
36;;;;
48;;;;
44;;;;
32;;;;
32;;;;
32;;;;
36;;;;
48;;;;
24;;;;
32;;;;
36;;;;
36;;;;
40;;;;
28;;;;
48;;;;
36;;;;
48;;;;
40;;;;
36;;;;
44;;;;
28;;;;
40;;;;
36;;;;
40;;;;
32;;;;
36;;;;
40;;;;
36;;;;
24;;;;
36;;;;
44;;;;
20;;;;
36;;;;
40;;;;
40;;;;
40;;;;
36;;;;
28;;;;
48;;;;
40;;;;
28;;;;
40;;;;
40;;;;
36;;;;
28;;;;
40;;;;
44;;;;
48;;;;
32;;;;
24;;;;
36;;;;
24;;;;
40;;;;
40;;;;
40;;;;
40;;;;
32;;;;
40;;;;
40;;;;
40;;;;
32;;;;
44;;;;
40;;;;
28;;;;
32;;;;
40;;;;
28;;;;
36;;;;
40;;;;
36;;;;
44;;;;
56;;;;
36;;;;
40;;;;
28;;;;
36;;;;
36;;;;
40;;;;
24;;;;
24;;;;
24;;;;
44;;;;
24;;;;
40;;;;
32;;;;
44;;;;
32;;;;
44;;;;
36;;;;
32;;;;
44;;;;
36;;;;
40;;;;
36;;;;
40;;;;
24;;;;
28;;;;
48;;;;
40;;;;
56;;;;
40;;;;
48;;;;
28;;;;
40;;;;
36;;;;
44;;;;
32;;;;
36;;;;
44;;;;
40;;;;
32;;;;
40;;;;
36;;;;
40;;;;
36;;;;
40;;;;
32;;;;
48;;;;
28;;;;
32;;;;
32;;;;
40;;;;
24;;;;
20;;;;
40;;;;
36;;;;
28;;;;
36;;;;
48;;;;
40;;;;
32;;;;
28;;;;
44;;;;
40;;;;
44;;;;
28;;;;
36;;;;
24;;;;
40;;;;
28;;;;
32;;;;
28;;;;
40;;;;
36;;;;
28;;;;
28;;;;
36;;;;
28;;;;
48;;;;
28;;;;
44;;;;
44;;;;
36;;;;
40;;;;
40;;;;
28;;;;
40;;;;
28;;;;
36;;;;
40;;;;
36;;;;
28;;;;
32;;;;
48;;;;
28;;;;
28;;;;
36;;;;
40;;;;
44;;;;
32;;;;
28;;;;
36;;;;
32;;;;
32;;;;
24;;;;
36;;;;
24;;;;
44;;;;
32;;;;
24;;;;
28;;;;
24;;;;
40;;;;
28;;;;
40;;;;
52;;;;
44;;;;
40;;;;
32;;;;
40;;;;
40;;;;
28;;;;
56;;;;
28;;;;
24;;;;
44;;;;
36;;;;
32;;;;
48;;;;
20;;;;
24;;;;
40;;;;
28;;;;
48;;;;
40;;;;
36;;;;
32;;;;
24;;;;
44;;;;
32;;;;
28;;;;
36;;;;
40;;;;
28;;;;
44;;;;
44;;;;
36;;;;
40;;;;
52;;;;
52;;;;
24;;;;
36;;;;
20;;;;
36;;;;
24;;;;
40;;;;
52;;;;
32;;;;
28;;;;
32;;;;
40;;;;
24;;;;
24;;;;
48;;;;
36;;;;
36;;;;
40;;;;
36;;;;
44;;;;
24;;;;
44;;;;
48;;;;
32;;;;
28;;;;
32;;;;
40;;;;
44;;;;
40;;;;
44;;;;
32;;;;
24;;;;
60;;;;
28;;;;
36;;;;
44;;;;
44;;;;
36;;;;
24;;;;
60;;;;
40;;;;
36;;;;
32;;;;
36;;;;
40;;;;
40;;;;
40;;;;
40;;;;
36;;;;
40;;;;
36;;;;
40;;;;
52;;;;
24;;;;
40;;;;
28;;;;
44;;;;
40;;;;
52;;;;
20;;;;
32;;;;
32;;;;
36;;;;
28;;;;
36;;;;
40;;;;
40;;;;
28;;;;
28;;;;
36;;;;
36;;;;
28;;;;
36;;;;
36;;;;
28;;;;
32;;;;
32;;;;
48;;;;
36;;;;
28;;;;
40;;;;
48;;;;
36;;;;
52;;;;
28;;;;
40;;;;
48;;;;
44;;;;
40;;;;
40;;;;
28;;;;
40;;;;
40;;;;
36;;;;
52;;;;
32;;;;
28;;;;
40;;;;
40;;;;
44;;;;
32;;;;
32;;;;
36;;;;
24;;;;
36;;;;
28;;;;
24;;;;
44;;;;
36;;;;
36;;;;
40;;;;
36;;;;
44;;;;
52;;;;
36;;;;
44;;;;
36;;;;
36;;;;
40;;;;
40;;;;
24;;;;
36;;;;
40;;;;
48;;;;
36;;;;
36;;;;
28;;;;
44;;;;
24;;;;
52;;;;
48;;;;
28;;;;
28;;;;
28;;;;
52;;;;
28;;;;
24;;;;
24;;;;
40;;;;
40;;;;
40;;;;
44;;;;
44;;;;
40;;;;
56;;;;
36;;;;
24;;;;
28;;;;
32;;;;
28;;;;
40;;;;
32;;;;
28;;;;
44;;;;
40;;;;
36;;;;
40;;;;
44;;;;
36;;;;
48;;;;
36;;;;
40;;;;
48;;;;
32;;;;
40;;;;
36;;;;
48;;;;
24;;;;
40;;;;
48;;;;
40;;;;
36;;;;
36;;;;
36;;;;
24;;;;
40;;;;
40;;;;
48;;;;
40;;;;
44;;;;
44;;;;
40;;;;
48;;;;
36;;;;
40;;;;
36;;;;
36;;;;
52;;;;
24;;;;
44;;;;
28;;;;
40;;;;
32;;;;
28;;;;
52;;;;
44;;;;
36;;;;
40;;;;
24;;;;
40;;;;
36;;;;
32;;;;
32;;;;
40;;;;
40;;;;
36;;;;
16;;;;
24;;;;
44;;;;
28;;;;
44;;;;
48;;;;
32;;;;
32;;;;
44;;;;
36;;;;
40;;;;
28;;;;
48;;;;
36;;;;
36;;;;
40;;;;
40;;;;
20;;;;
24;;;;
44;;;;
56;;;;
28;;;;
40;;;;
36;;;;
32;;;;
32;;;;
24;;;;
32;;;;
36;;;;
44;;;;
44;;;;
36;;;;
56;;;;
28;;;;
24;;;;
36;;;;
36;;;;
36;;;;
28;;;;
44;;;;
28;;;;
44;;;;
40;;;;
44;;;;
28;;;;
32;;;;
28;;;;
44;;;;
28;;;;
28;;;;
36;;;;
36;;;;
36;;;;
36;;;;
28;;;;
40;;;;
40;;;;
28;;;;
20;;;;
36;;;;
24;;;;
28;;;;
28;;;;
36;;;;
40;;;;
40;;;;
32;;;;
40;;;;
28;;;;
36;;;;
32;;;;
28;;;;
40;;;;
40;;;;
52;;;;
44;;;;
32;;;;
44;;;;
28;;;;
28;;;;
28;;;;
20;;;;
40;;;;
36;;;;
40;;;;
36;;;;
24;;;;
36;;;;
28;;;;
44;;;;
36;;;;
44;;;;
36;;;;
56;;;;
44;;;;
24;;;;
48;;;;
40;;;;
44;;;;
44;;;;
28;;;;
40;;;;
28;;;;
48;;;;
20;;;;
28;;;;
32;;;;
40;;;;
28;;;;
36;;;;
44;;;;
44;;;;
40;;;;
52;;;;
40;;;;
24;;;;
24;;;;
36;;;;
44;;;;
28;;;;
28;;;;
36;;;;
40;;;;
24;;;;
36;;;;
44;;;;
36;;;;
28;;;;
36;;;;
40;;;;
24;;;;
36;;;;
48;;;;
28;;;;
40;;;;
40;;;;
44;;;;
40;;;;
44;;;;
36;;;;
32;;;;
44;;;;
36;;;;
36;;;;
40;;;;
24;;;;
36;;;;
40;;;;
40;;;;
40;;;;
24;;;;
28;;;;
44;;;;
40;;;;
52;;;;
44;;;;
44;;;;
40;;;;
36;;;;
36;;;;
36;;;;
36;;;;
24;;;;
44;;;;
36;;;;
36;;;;
36;;;;
36;;;;
40;;;;
44;;;;
40;;;;
52;;;;
36;;;;
48;;;;
40;;;;
52;;;;
36;;;;
40;;;;
36;;;;
36;;;;
44;;;;
36;;;;
36;;;;
52;;;;
24;;;;
32;;;;
24;;;;
40;;;;
32;;;;
28;;;;
40;;;;
40;;;;
40;;;;
28;;;;
52;;;;
36;;;;
36;;;;
48;;;;
32;;;;
48;;;;
44;;;;
32;;;;
32;;;;
44;;;;
44;;;;
44;;;;
40;;;;
36;;;;
28;;;;
32;;;;
28;;;;
36;;;;
40;;;;
40;;;;
36;;;;
32;;;;
44;;;;
44;;;;
28;;;;
48;;;;
52;;;;
44;;;;
36;;;;
44;;;;
44;;;;
28;;;;
36;;;;
36;;;;
48;;;;
28;;;;
36;;;;
40;;;;
44;;;;
36;;;;
44;;;;
40;;;;
28;;;;
40;;;;
44;;;;
52;;;;
52;;;;
28;;;;
28;;;;
36;;;;
28;;;;
36;;;;
28;;;;
40;;;;
36;;;;
36;;;;
36;;;;
20;;;;
44;;;;
40;;;;
40;;;;
36;;;;
40;;;;
28;;;;
24;;;;
40;;;;
40;;;;
32;;;;
36;;;;
40;;;;
36;;;;
32;;;;
36;;;;
44;;;;
36;;;;
36;;;;
36;;;;
28;;;;
28;;;;
28;;;;
36;;;;
28;;;;
36;;;;
44;;;;
28;;;;
24;;;;
44;;;;
52;;;;
44;;;;
28;;;;
36;;;;
44;;;;
44;;;;
48;;;;
24;;;;
44;;;;
40;;;;
40;;;;
40;;;;
24;;;;
28;;;;
32;;;;
44;;;;
44;;;;
40;;;;
48;;;;
36;;;;
24;;;;
44;;;;
36;;;;
48;;;;
24;;;;
52;;;;
60;;;;
24;;;;
40;;;;
52;;;;
36;;;;
48;;;;
28;;;;
32;;;;
32;;;;
28;;;;
44;;;;
40;;;;
40;;;;
28;;;;
20;;;;
28;;;;
40;;;;
36;;;;
36;;;;
32;;;;
44;;;;
28;;;;
40;;;;
28;;;;
28;;;;
24;;;;
52;;;;
36;;;;
28;;;;
40;;;;
32;;;;
28;;;;
40;;;;
36;;;;
36;;;;
36;;;;
36;;;;
28;;;;
36;;;;
28;;;;
40;;;;
24;;;;
36;;;;
40;;;;
28;;;;
24;;;;
36;;;;
28;;;;
48;;;;
36;;;;
32;;;;
40;;;;
44;;;;
28;;;;
40;;;;
40;;;;
28;;;;
28;;;;
40;;;;
24;;;;
40;;;;
36;;;;
36;;;;
36;;;;
40;;;;
36;;;;
32;;;;
36;;;;
32;;;;
44;;;;
40;;;;
40;;;;
32;;;;
32;;;;
32;;;;
44;;;;
36;;;;
28;;;;
40;;;;
40;;;;
32;;;;
40;;;;
24;;;;
44;;;;
36;;;;
44;;;;
20;;;;
36;;;;
36;;;;
28;;;;
40;;;;
36;;;;
40;;;;
44;;;;
40;;;;
36;;;;
20;;;;
40;;;;
44;;;;
44;;;;
40;;;;
36;;;;
24;;;;
40;;;;
32;;;;
28;;;;
24;;;;
28;;;;
40;;;;
36;;;;
36;;;;
32;;;;
32;;;;
44;;;;
44;;;;
24;;;;
40;;;;
48;;;;
28;;;;
28;;;;
36;;;;
28;;;;
40;;;;
32;;;;
40;;;;
36;;;;
36;;;;
36;;;;
44;;;;
32;;;;
48;;;;
28;;;;
28;;;;
28;;;;
48;;;;
28;;;;
36;;;;
36;;;;
24;;;;
40;;;;
40;;;;
36;;;;
28;;;;
36;;;;
36;;;;
32;;;;
36;;;;
44;;;;
32;;;;
32;;;;
48;;;;
40;;;;
36;;;;
28;;;;
36;;;;
56;;;;
40;;;;
28;;;;
40;;;;
28;;;;
36;;;;
48;;;;
40;;;;
52;;;;
60;;;;
28;;;;
36;;;;
44;;;;
40;;;;
44;;;;
48;;;;
44;;;;
32;;;;
40;;;;
44;;;;
32;;;;
40;;;;
32;;;;
32;;;;
40;;;;
28;;;;
24;;;;
40;;;;
52;;;;
36;;;;
40;;;;
32;;;;
44;;;;
44;;;;
48;;;;
20;;;;
32;;;;
36;;;;
24;;;;
40;;;;
44;;;;
28;;;;
52;;;;
36;;;;
24;;;;
36;;;;
40;;;;
36;;;;
36;;;;
28;;;;
40;;;;
24;;;;
24;;;;
24;;;;
20;;;;
48;;;;
28;;;;
28;;;;
32;;;;
36;;;;
40;;;;
24;;;;
40;;;;
36;;;;
48;;;;
44;;;;
28;;;;
36;;;;
52;;;;
28;;;;
24;;;;
24;;;;
40;;;;
40;;;;
44;;;;
52;;;;
52;;;;
36;;;;
52;;;;
36;;;;
28;;;;
32;;;;
48;;;;
32;;;;
44;;;;
24;;;;
36;;;;
40;;;;
28;;;;
24;;;;
28;;;;
32;;;;
28;;;;
32;;;;
32;;;;
44;;;;
36;;;;
36;;;;
52;;;;
36;;;;
24;;;;
28;;;;
40;;;;
36;;;;
32;;;;
36;;;;
44;;;;
24;;;;
32;;;;
36;;;;
40;;;;
36;;;;
24;;;;
40;;;;
48;;;;
28;;;;
24;;;;
36;;;;
24;;;;
36;;;;
40;;;;
28;;;;
36;;;;
28;;;;
24;;;;
36;;;;
24;;;;
40;;;;
36;;;;
40;;;;
24;;;;
40;;;;
24;;;;
48;;;;
28;;;;
44;;;;
24;;;;
52;;;;
32;;;;
44;;;;
40;;;;
40;;;;
28;;;;
44;;;;
36;;;;
28;;;;
32;;;;
52;;;;
36;;;;
40;;;;
40;;;;
28;;;;
36;;;;
40;;;;
28;;;;
48;;;;
40;;;;
24;;;;
36;;;;
24;;;;
40;;;;
44;;;;
20;;;;
28;;;;
40;;;;
36;;;;
48;;;;
36;;;;
36;;;;
40;;;;
40;;;;
56;;;;
40;;;;
24;;;;
56;;;;
40;;;;
36;;;;
36;;;;
40;;;;
24;;;;
48;;;;
36;;;;
36;;;;
40;;;;
48;;;;
24;;;;
48;;;;
36;;;;
40;;;;
48;;;;
44;;;;
40;;;;
36;;;;
36;;;;
52;;;;
36;;;;
20;;;;
48;;;;
44;;;;
44;;;;
40;;;;
28;;;;
44;;;;
36;;;;
36;;;;
36;;;;
16;;;;
36;;;;
40;;;;
44;;;;
48;;;;
28;;;;
40;;;;
36;;;;
36;;;;
36;;;;
36;;;;
40;;;;
48;;;;
32;;;;
36;;;;
28;;;;
20;;;;
32;;;;
28;;;;
40;;;;
40;;;;
36;;;;
36;;;;
48;;;;
40;;;;
40;;;;
36;;;;
36;;;;
40;;;;
44;;;;
28;;;;
36;;;;
40;;;;
40;;;;
52;;;;
40;;;;
40;;;;
28;;;;
28;;;;
24;;;;
28;;;;
32;;;;
16;;;;
36;;;;
52;;;;
20;;;;
44;;;;
40;;;;
40;;;;
28;;;;
36;;;;
40;;;;
44;;;;
36;;;;
48;;;;
24;;;;
36;;;;
44;;;;
40;;;;
40;;;;
36;;;;
40;;;;
36;;;;
40;;;;
28;;;;
28;;;;
16;;;;
44;;;;
28;;;;
36;;;;
36;;;;
44;;;;
24;;;;
48;;;;
32;;;;
24;;;;
36;;;;
44;;;;
32;;;;
40;;;;
48;;;;
36;;;;
40;;;;
40;;;;
40;;;;
48;;;;
28;;;;
44;;;;
48;;;;
24;;;;
28;;;;
24;;;;
48;;;;
32;;;;
36;;;;
32;;;;
40;;;;
32;;;;
28;;;;
28;;;;
28;;;;
28;;;;
36;;;;
28;;;;
24;;;;
44;;;;
24;;;;
28;;;;
36;;;;
24;;;;
28;;;;
24;;;;
44;;;;
24;;;;
36;;;;
32;;;;
28;;;;
28;;;;
24;;;;
32;;;;
52;;;;
32;;;;
36;;;;
48;;;;
56;;;;
28;;;;
36;;;;
36;;;;
24;;;;
40;;;;
36;;;;
44;;;;
44;;;;
24;;;;
44;;;;
48;;;;
40;;;;
32;;;;
20;;;;
28;;;;
44;;;;
52;;;;
36;;;;
36;;;;
40;;;;
44;;;;
44;;;;
44;;;;
36;;;;
40;;;;
40;;;;
32;;;;
36;;;;
36;;;;
36;;;;
32;;;;
52;;;;
24;;;;
36;;;;
24;;;;
48;;;;
44;;;;
40;;;;
40;;;;
36;;;;
36;;;;
44;;;;
20;;;;
20;;;;
28;;;;
36;;;;
28;;;;
32;;;;
32;;;;
40;;;;
24;;;;
40;;;;
36;;;;
36;;;;
28;;;;
36;;;;
44;;;;
32;;;;
48;;;;
28;;;;
36;;;;
28;;;;
40;;;;
28;;;;
28;;;;
44;;;;
40;;;;
32;;;;
28;;;;
40;;;;
36;;;;
40;;;;
40;;;;
44;;;;
52;;;;
28;;;;
24;;;;
28;;;;
40;;;;
40;;;;
36;;;;
48;;;;
44;;;;
28;;;;
28;;;;
36;;;;
44;;;;
40;;;;
36;;;;
40;;;;
36;;;;
40;;;;
36;;;;
36;;;;
48;;;;
28;;;;
44;;;;
32;;;;
28;;;;
24;;;;
36;;;;
28;;;;
36;;;;
24;;;;
28;;;;
28;;;;
48;;;;
32;;;;
28;;;;
32;;;;
44;;;;
36;;;;
40;;;;
40;;;;
32;;;;
36;;;;
36;;;;
36;;;;
36;;;;
36;;;;
40;;;;
24;;;;
36;;;;
32;;;;
28;;;;
36;;;;
36;;;;
40;;;;
52;;;;
36;;;;
40;;;;
32;;;;
28;;;;
44;;;;
56;;;;
48;;;;
28;;;;
36;;;;
32;;;;
28;;;;
48;;;;
40;;;;
36;;;;
40;;;;
40;;;;
20;;;;
36;;;;
40;;;;
48;;;;
44;;;;
36;;;;
52;;;;
36;;;;
40;;;;
36;;;;
36;;;;
40;;;;
44;;;;
40;;;;
44;;;;
32;;;;
28;;;;
44;;;;
40;;;;
28;;;;
32;;;;
36;;;;
32;;;;
44;;;;
28;;;;
44;;;;
32;;;;
36;;;;
32;;;;
40;;;;
28;;;;
44;;;;
24;;;;
40;;;;
28;;;;
20;;;;
36;;;;
44;;;;
44;;;;
44;;;;
48;;;;
28;;;;
24;;;;
40;;;;
28;;;;
32;;;;
40;;;;
44;;;;
36;;;;
32;;;;
20;;;;
36;;;;
40;;;;
32;;;;
32;;;;
44;;;;
40;;;;
44;;;;
40;;;;
32;;;;
36;;;;
40;;;;
28;;;;
28;;;;
20;;;;
40;;;;
40;;;;
24;;;;
24;;;;
36;;;;
28;;;;
36;;;;
36;;;;
40;;;;
40;;;;
32;;;;
40;;;;
36;;;;
40;;;;
24;;;;
36;;;;
36;;;;
36;;;;
40;;;;
44;;;;
40;;;;
40;;;;
36;;;;
32;;;;
24;;;;
40;;;;
44;;;;
40;;;;
32;;;;
40;;;;
52;;;;
52;;;;
40;;;;
32;;;;
40;;;;
28;;;;
36;;;;
48;;;;
40;;;;
40;;;;
32;;;;
32;;;;
36;;;;
32;;;;
36;;;;
32;;;;
44;;;;
28;;;;
44;;;;
36;;;;
36;;;;
48;;;;
36;;;;
36;;;;
40;;;;
40;;;;
40;;;;
36;;;;
40;;;;
36;;;;
44;;;;
28;;;;
24;;;;
36;;;;
40;;;;
40;;;;
36;;;;
44;;;;
36;;;;
44;;;;
36;;;;
40;;;;
52;;;;
40;;;;
32;;;;
28;;;;
52;;;;
48;;;;
40;;;;
32;;;;
56;;;;
44;;;;
28;;;;
32;;;;
48;;;;
44;;;;
40;;;;
28;;;;
44;;;;
36;;;;
36;;;;
32;;;;
36;;;;
40;;;;
40;;;;
32;;;;
40;;;;
40;;;;
40;;;;
32;;;;
48;;;;
24;;;;
24;;;;
36;;;;
40;;;;
28;;;;
36;;;;
48;;;;
24;;;;
40;;;;
32;;;;
40;;;;
48;;;;
36;;;;
20;;;;
40;;;;
48;;;;
28;;;;
36;;;;
44;;;;
40;;;;
28;;;;
32;;;;
32;;;;
32;;;;
44;;;;
40;;;;
48;;;;
24;;;;
52;;;;
44;;;;
44;;;;
32;;;;
36;;;;
36;;;;
36;;;;
36;;;;
40;;;;
48;;;;
24;;;;
48;;;;
40;;;;
40;;;;
36;;;;
40;;;;
24;;;;
32;;;;
36;;;;
32;;;;
32;;;;
40;;;;
36;;;;
44;;;;
40;;;;
44;;;;
36;;;;
40;;;;
44;;;;
32;;;;
36;;;;
48;;;;
36;;;;
32;;;;
36;;;;
40;;;;
36;;;;
20;;;;
24;;;;
44;;;;
40;;;;
36;;;;
48;;;;
36;;;;
28;;;;
36;;;;
40;;;;
36;;;;
36;;;;
32;;;;
40;;;;
24;;;;
40;;;;
48;;;;
36;;;;
28;;;;
36;;;;
48;;;;
36;;;;
28;;;;
24;;;;
36;;;;
36;;;;
40;;;;
24;;;;
32;;;;
36;;;;
36;;;;
32;;;;
28;;;;
32;;;;
48;;;;
48;;;;
32;;;;
36;;;;
28;;;;
28;;;;
24;;;;
32;;;;
16;;;;
40;;;;
28;;;;
32;;;;
52;;;;
32;;;;
44;;;;
44;;;;
28;;;;
28;;;;
24;;;;
36;;;;
40;;;;
28;;;;
36;;;;
28;;;;
40;;;;
44;;;;
32;;;;
44;;;;
40;;;;
32;;;;
24;;;;
28;;;;
40;;;;
48;;;;
36;;;;
36;;;;
32;;;;
32;;;;
40;;;;
40;;;;
28;;;;
36;;;;
24;;;;
52;;;;
28;;;;
32;;;;
28;;;;
36;;;;
40;;;;
44;;;;
20;;;;
36;;;;
44;;;;
40;;;;
44;;;;
40;;;;
28;;;;
40;;;;
36;;;;
40;;;;
40;;;;
36;;;;
36;;;;
32;;;;
40;;;;
32;;;;
36;;;;
52;;;;
44;;;;
40;;;;
44;;;;
48;;;;
52;;;;
40;;;;
44;;;;
36;;;;
36;;;;
40;;;;
40;;;;
40;;;;
32;;;;
48;;;;
36;;;;
24;;;;
44;;;;
32;;;;
36;;;;
40;;;;
36;;;;
40;;;;
32;;;;
40;;;;
44;;;;
36;;;;
28;;;;
40;;;;
24;;;;
32;;;;
20;;;;
32;;;;
36;;;;
44;;;;
36;;;;
48;;;;
36;;;;
36;;;;
24;;;;
28;;;;
32;;;;
44;;;;
40;;;;
28;;;;
28;;;;
44;;;;
28;;;;
24;;;;
40;;;;
48;;;;
36;;;;
32;;;;
28;;;;
36;;;;
24;;;;
36;;;;
36;;;;
36;;;;
28;;;;
36;;;;
40;;;;
24;;;;
28;;;;
28;;;;
44;;;;
48;;;;
28;;;;
36;;;;
48;;;;
40;;;;
40;;;;
24;;;;
32;;;;
40;;;;
28;;;;
44;;;;
36;;;;
32;;;;
44;;;;
36;;;;
44;;;;
24;;;;
24;;;;
44;;;;
48;;;;
36;;;;
36;;;;
44;;;;
40;;;;
28;;;;
36;;;;
32;;;;
44;;;;
32;;;;
24;;;;
32;;;;
28;;;;
20;;;;
36;;;;
40;;;;
32;;;;
36;;;;
28;;;;
24;;;;
24;;;;
20;;;;
44;;;;
40;;;;
32;;;;
24;;;;
28;;;;
40;;;;
40;;;;
40;;;;
44;;;;
28;;;;
36;;;;
52;;;;
44;;;;
24;;;;
32;;;;
36;;;;
40;;;;
40;;;;
36;;;;
40;;;;
24;;;;
44;;;;
48;;;;
32;;;;
40;;;;
36;;;;
36;;;;
44;;;;
48;;;;
40;;;;
36;;;;
32;;;;
28;;;;
36;;;;
28;;;;
24;;;;
40;;;;
40;;;;
28;;;;
32;;;;
32;;;;
40;;;;
28;;;;
36;;;;
40;;;;
40;;;;
24;;;;
44;;;;
36;;;;
40;;;;
20;;;;
32;;;;
32;;;;
44;;;;
52;;;;
36;;;;
36;;;;
36;;;;
48;;;;
24;;;;
40;;;;
40;;;;
52;;;;
24;;;;
36;;;;
44;;;;
32;;;;
40;;;;
48;;;;
32;;;;
28;;;;
32;;;;
40;;;;
44;;;;
48;;;;
40;;;;
36;;;;
40;;;;
36;;;;
40;;;;
28;;;;
36;;;;
28;;;;
44;;;;
36;;;;
40;;;;
36;;;;
40;;;;
40;;;;
40;;;;
40;;;;
40;;;;
44;;;;
28;;;;
44;;;;
28;;;;
32;;;;
40;;;;
48;;;;
36;;;;
28;;;;
40;;;;
32;;;;
36;;;;
56;;;;
24;;;;
28;;;;
44;;;;
44;;;;
40;;;;
36;;;;
32;;;;
44;;;;
44;;;;
28;;;;
40;;;;
44;;;;
44;;;;
44;;;;
28;;;;
40;;;;
40;;;;
36;;;;
36;;;;
36;;;;
36;;;;
48;;;;
40;;;;
20;;;;
48;;;;
40;;;;
24;;;;
36;;;;
44;;;;
40;;;;
40;;;;
36;;;;
28;;;;
24;;;;
44;;;;
48;;;;
40;;;;
48;;;;
28;;;;
40;;;;
36;;;;
40;;;;
28;;;;
32;;;;
32;;;;
36;;;;
40;;;;
36;;;;
52;;;;
36;;;;
36;;;;
36;;;;
44;;;;
32;;;;
36;;;;
28;;;;
40;;;;
32;;;;
36;;;;
28;;;;
36;;;;
40;;;;
36;;;;
28;;;;
40;;;;
28;;;;
28;;;;
40;;;;
28;;;;
40;;;;
52;;;;
32;;;;
48;;;;
28;;;;
28;;;;
40;;;;
32;;;;
36;;;;
28;;;;
32;;;;
40;;;;
40;;;;
52;;;;
24;;;;
36;;;;
28;;;;
40;;;;
36;;;;
32;;;;
40;;;;
40;;;;
40;;;;
44;;;;
40;;;;
56;;;;
44;;;;
28;;;;
44;;;;
40;;;;
52;;;;
32;;;;
36;;;;
28;;;;
44;;;;
36;;;;
48;;;;
28;;;;
28;;;;
40;;;;
32;;;;
28;;;;
40;;;;
36;;;;
28;;;;
40;;;;
36;;;;
44;;;;
44;;;;
36;;;;
44;;;;
28;;;;
28;;;;
28;;;;
36;;;;
36;;;;
24;;;;
36;;;;
36;;;;
40;;;;
20;;;;
36;;;;
44;;;;
40;;;;
32;;;;
40;;;;
36;;;;
32;;;;
28;;;;
48;;;;
40;;;;
40;;;;
36;;;;
32;;;;
44;;;;
24;;;;
28;;;;
40;;;;
40;;;;
32;;;;
32;;;;
36;;;;
40;;;;
40;;;;
40;;;;
36;;;;
44;;;;
36;;;;
40;;;;
44;;;;
24;;;;
28;;;;
28;;;;
40;;;;
28;;;;
40;;;;
36;;;;
28;;;;
36;;;;
24;;;;
32;;;;
40;;;;
40;;;;
40;;;;
20;;;;
28;;;;
28;;;;
32;;;;
36;;;;
36;;;;
28;;;;
24;;;;
40;;;;
40;;;;
40;;;;
32;;;;
20;;;;
48;;;;
36;;;;
28;;;;
24;;;;
28;;;;
44;;;;
40;;;;
36;;;;
24;;;;
40;;;;
20;;;;
36;;;;
32;;;;
28;;;;
48;;;;
36;;;;
44;;;;
36;;;;
36;;;;
52;;;;
32;;;;
44;;;;
32;;;;
24;;;;
44;;;;
32;;;;
36;;;;
44;;;;
36;;;;
36;;;;
28;;;;
36;;;;
48;;;;
36;;;;
